"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_13",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","képviselőtársaim, tisztelt ház, tisztelt képviselőtársaim, ház, ezer, tájékoztatom, tisztelt, tisztelt elnök, milliárd, kormány"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_14",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","georgia, georgiai, arab, belarusz, miniszterelnök, bolgár magyar, bolgár, két ország, itt élő, önök"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_15",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","bayer, bayer zsolt, zsolt, nagyon, én, földi kovács, orbán, kovács andrea, miniszterelnök úr, földi"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_16",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","egyiptom, egyiptomi, elnök, szíszi, szíszi elnök, elnök úr, mi lett, india, elnök úrnak, egyiptomban"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_17",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","nyugdíjasok, nyugdíjakat, alkotmánybíróság, költségvetést, beoltva, elején, volt konzultáció, évben, következő, 10 000"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_18",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","nyugdíjprémium, békéscsaba, amerikai, 2030, nyugdíjasok, ipari, rosenberger, talán, 2018, arra"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_19",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","2015, gazdasági, növekedés, államreform, kal, hatósági, bérekről, kormány, azok, önöknek"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_20",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","lengyel, közép európát, lengyelország, lengyelek, morawiecki, közép, olyan közép, lengyel megközelítést, visegrad, új szempont"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_21",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","kertész, nobel, kertész imre, mária, múzeum, imre, kulturális, kertész imrét, balkáni, szépművészeti"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_22",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","ukrajna, 2023, 2023 év, ukrajnáról, alapon áll, tűzszünet, beszélnek ukrajnáról, meg 2023, itt brüsszel, nato"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_23",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","progresszív, barátaim, kedves, kedves barátaim, konzervatív, progresszívek, amerikai barátaink, kedves amerikai, nyugati, woke"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_24",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","református, kedves cserkészek, cserkészek, gyülekezet, isten, eskütevők, református gimnázium, németajkú, magyar cserkészszövetség, cserkészszövetség"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_25",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","török, törökország, török magyar, türk, erdoğan, mélyen tisztelt, erdoğan elnök, elnök, törökországban, mélyen"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_26",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","alkotmány, alkotmányos, csatári, ügyészség, legfőbb ügyész, ügyész, legfőbb, történeti, tézisünk, vélem"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_27",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","írország, cape verde, cape, verde, rendben vannak, shall, miniszterelnök, akarnak akik, rendben, miniszterelnök úrnak"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_28",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","szlovén, szlovénia, muravidéki, tegyék naggyá, horvátországnak, horvátországi, szlavónia, bosznia, megtartották, horvátországban"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_29",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","vidék, 2023, széchenyi, nagyvállalkozások, mezőgazdaság, magyar mezőgazdaság, milliárd, kártya, széchenyi kártya, milliárd forintot"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_30",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","szlovákia, robert, szlovák, fico, fico miniszterelnök, kedves robert, miniszterelnök úrnak, két ország, miniszterelnök, robert fico"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_31",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","ensz, megbetegedések, védelemre, ugye, érdekével, osztrák, migráció, kell törődni, ön, ellentétes"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_32",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","lezsák, keresztény, keresztények, lezsák sándor, kitüntetést, üldözött, világnak meg, lengyel, lengyel magyar, juttatjuk el"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_33",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","három napban, katasztrófavédelmi, menekültek, mostaninál nagyobb, katasztrófavédelmi szakemberek, emberrel védjük, rendőrök katasztrófavédelmi, minden bajbajutottnak, bajbajutottnak segítséget, bajbajutottnak"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_34",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","oroszország, szellemi, putyin, orosz, neveléséről, szivárványos, szexuális, oroszországot, porosenko, laschet"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_35",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","béke, trump elnök, egyetértés volt, trump, találkozóm, találkozóm donald, béke volt, úrral trump, tűzszünet béketárgyalás, békét"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_36",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","millió forint, diaszpóra, progresszív liberális, egyesült, progresszív, svájci, választási ciklus, liberális, weltwoche, diaszpórában"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_37",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","emberibb, 68, kommunizmus, tőkés, új közös, közép, 1989 ben, tisztelt ünneplők, ünneplők, önök elnökével"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_38",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","liberális, püspök, keresztény, ötszáz, illiberális, pápai lajos, protestáns, demokrácia, pápai, liberális demokrácia"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_39",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","osztrák, ausztria, kurz, kancellár, migráció, ön, liberális, bécs, kérdésében, sebastian kurz"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_40",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","izrael, izrael állam, izraeli, netanjahu, netanjahu miniszterelnök, miniszterelnök, zsidó, olyan jövőt, miniszterelnök úr, israel"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_41",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","kínai, kína, kínai népköztársaság, népköztársaság, mi tizenhatan, tizenhatan, kínai vállalatok, közép, china, bank china"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_42",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","pénzintézetek, oroszországból, olajra, korrupcióval, oroszországból érkezik, gázra, vasárnapi, nyugalomra, drágább, bankrendszer"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_43",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","fiatalok, rátok, tisztelt diákok, diákok, tisztelt fiatalok, szakma, szakmát, vár rátok, szakmunka, oktatók"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_44",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","gyászoló, géza, te, voltál, gyászoló gyülekezet, tisztelt gyászoló, jenő, gyászoló család, buzánszky, gyülekezet"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_45",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","századvég, csapda, voltunk, tulajdon, csapdája, 1985, folyóirat, századvégnek, stumpf, liberálisok"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_46",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","klebelsberg, hivatást, kultúrpolitika, tisztelt eskütevők, rend, eskütevők, magyar kultúrpolitika, ilyesféle, rend béke, rendészettudományi"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_47",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","tudományos, competitiveness, magyar tudományos, akadémia, tudományos akadémia, economic, tudomány, countries, agree, tudomány politika"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_48",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","nyíregyháza, nyíregyházán, szlovén, kállay, nyíregyháziak, nyíregyházi, nyíregyházának, szlovénia, adnánk, szlovén magyar"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_49",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","gfg, orbán viktor, viktor, orbán, rmdsz, vajdaságban, fidesz, lázadás, bizalom, román"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_50",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","azeri, azerbajdzsán, alijev, üzbég, türk tanács, alijev elnök, türk, tisztelt alijev, azerbajdzsánból, elnök"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_51",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","bevándorláspárti, ugye, ott, weber, európai, várhelyi, én, falusi, néppárt, öt évben"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_52",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","eszter m1, jó embernek, klímacélok, nevek, m1, költségvetést, néppárt, európai néppárt, baraczka eszter, baraczka"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_53",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","ensz, párhuzamos, európai, hatóságok, ugye, osztogatnak, tisztességes eljárást, bankkártya, sokan, nagy számban"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_54",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","etelka, gyászoló, tisztelt gyászoló, helmut, istván, kerényi, tőkés istván, tudta, pásztor istván, tisztelt gyászolók"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_55",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","konzultáció, andy, vajna, andy vajna, román, nemzeti konzultáció, ezért sikerült, kérdőívet, erdélyi, nemzetépítés"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_56",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","sándor, szerb, keressék, szlovén, szlovén magyar, agrárbéke, keressék magyar, elfogulatlanul, ezt könyvet, könyvet"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_57",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","kazah, kazahsztán, elnök, kazah magyar, kirgiz, elnök úr, elnök úrral, urál, nukleáris, tokajev"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_58",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","tisztelt ház, ház, 2016, 2017, százalékkal, ezer, nőtt, 2016 ban, millió, százalékos"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_59",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","szputnyik, vlagyimir vlagyimirovics, vlagyimirovics, vlagyimirovics putyin, úr válasza, vlagyimir, orosz, nukleáris, fog válaszolni, putyin elnök"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_60",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","tesznek szert, haszonra, háborús helyzetben, élelmiszerárak, energiaárak, mai ülésén, családokat, kormány mai, július jéig, szankciókról"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_61",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","bulgária, montenegró, stressz, bolgár, szerintem fair, románia, bulgáriában, gazdaság célja, magyar határnál, miniszterelnök úrnak"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_62",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","gruevszki, macedónia, bulgária, bojko, boriszov, gruevszki miniszterelnök, bojko boriszov, macedóniának, nyertese lehet, macedón"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_63",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","népszavazás, ugye, őket, muszlim, ügy ahol, líbiában, minden erőt, referendum, szét, ügy"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_64",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","szociális, királyságban, egyesült királyságban, britek, britanniában, nagy britanniában, polgárára, szerepét meg, minszk ii, egyesült királyság"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_65",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","létkérdés magyarország, érdekeit meg, egyhangú, kimentünk, akarják osztani, magyarok akarják, vízből, szét akarják, létkérdés, egyhangúság"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_66",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","digitális, digitalizáció, biztos úr, digitális forradalom, tisztelt biztos, versenyképes, autógyártás, szükségünk versenyképes, versenyképes munkások, v4"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_67",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","polgármester, bajor, polgármester úr, tatabánya, kancellár úrnak, csaba, egyetértettünk, kancellár, seehofer miniszterelnök, gyengítsük"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_68",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","eu, polgárok, külső, külső határ, míg más, biztonságérzetét, digitalizáció, te béke, béke ellen, külső határon"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_69",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","elmentünk, kárpát, geopolitikai, magyar geopolitikai, minimálbér, álláspontból, magyar nyelvű, kárpát medencei, medencei, geopolitikai érdek"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_70",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","péterffy, péterffy tamás, tamás, marculescu, rámutatnánk, világbajnokságot, rémálom, lenne világ, meghallgatta, urat meghallgatta"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_71",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","szenved háborús, igent mondunk, nato területén, aránytalanul, szankciókra, olaj, orosz gáz, elítéljük, gáz, szenved"
"modi_speeches.rds_topic_0","orban_speeches.rds_topic_72",NA,"japan, africa, cooperation, partnership, president, relations, kenya, india, security, excellency","nimbusza, kína, orosz magyar, elnök úrnak, csehországnak, úrnak, elnök úrtól, félmillióval, élni amelyet, több félmillióval"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_0",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","polgármester, város, polgármester úr, ipari, tisztelt hölgyeim, hölgyeim, hölgyeim uraim, városa, uraim, megállapodtunk"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_1",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","semlegesség, gazdasági, miniszter, magyarország, gazdasági semlegesség, tisztelt, önök, úr, elnökség, elnök"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_2",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","járvány, vírus, egészségügyi, járványügyi, operatív, védekezés, ugye, vakcina, nagyon, orvosok"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_3",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","tisztelt hölgyeim, hölgyeim, hölgyeim uraim, uraim, tisztelt, magyar, 2010, önök, amely, azt"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_4",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","ünneplők, tisztelt ünneplők, szabadság, 1956, 56, magyarok, petőfi, szovjet, 1848, nemzet"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_5",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","ők, uniós, európai, én, emberek, például, ezt, ott, unió, ugye"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_6",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","tisztelt hölgyeim, duna, uraim, hölgyeim, hölgyeim uraim, hungarian, kínai, tisztelt, nyugati, világ"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_7",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","háború, ebből háborúból, béke, háborúból, nato, tűzszünet, háborúban, háborús, ukrajna, biztonságát"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_8",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","alkotmány, amikor, tisztelt hölgyeim, talán, politikai, hölgyeim, uraim, hölgyeim uraim, volt, ilyen"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_9",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","szerb, szerbia, szerbiában, vučić, szerbek, albánia, vučić miniszterelnök, szerb magyar, szerbiának, miniszterelnök"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_10",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","ugye, egyébként, emberek, én, ön, például, ezt, kell, szerintem, erről"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_11",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","olimpiai, sport, puskás, futball, olimpia, mtk, magyar sport, magyar futball, öcsi, olimpián"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_12",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","védekezés, árhullám, legmagasabb, víz, homokzsákot, vízügyesek, vízszint, védekezésben, kilométeren, apadás"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_13",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","képviselőtársaim, tisztelt ház, tisztelt képviselőtársaim, ház, ezer, tájékoztatom, tisztelt, tisztelt elnök, milliárd, kormány"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_14",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","georgia, georgiai, arab, belarusz, miniszterelnök, bolgár magyar, bolgár, két ország, itt élő, önök"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_15",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","bayer, bayer zsolt, zsolt, nagyon, én, földi kovács, orbán, kovács andrea, miniszterelnök úr, földi"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_16",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","egyiptom, egyiptomi, elnök, szíszi, szíszi elnök, elnök úr, mi lett, india, elnök úrnak, egyiptomban"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_17",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","nyugdíjasok, nyugdíjakat, alkotmánybíróság, költségvetést, beoltva, elején, volt konzultáció, évben, következő, 10 000"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_18",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","nyugdíjprémium, békéscsaba, amerikai, 2030, nyugdíjasok, ipari, rosenberger, talán, 2018, arra"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_19",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","2015, gazdasági, növekedés, államreform, kal, hatósági, bérekről, kormány, azok, önöknek"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_20",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","lengyel, közép európát, lengyelország, lengyelek, morawiecki, közép, olyan közép, lengyel megközelítést, visegrad, új szempont"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_21",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","kertész, nobel, kertész imre, mária, múzeum, imre, kulturális, kertész imrét, balkáni, szépművészeti"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_22",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","ukrajna, 2023, 2023 év, ukrajnáról, alapon áll, tűzszünet, beszélnek ukrajnáról, meg 2023, itt brüsszel, nato"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_23",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","progresszív, barátaim, kedves, kedves barátaim, konzervatív, progresszívek, amerikai barátaink, kedves amerikai, nyugati, woke"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_24",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","református, kedves cserkészek, cserkészek, gyülekezet, isten, eskütevők, református gimnázium, németajkú, magyar cserkészszövetség, cserkészszövetség"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_25",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","török, törökország, török magyar, türk, erdoğan, mélyen tisztelt, erdoğan elnök, elnök, törökországban, mélyen"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_26",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","alkotmány, alkotmányos, csatári, ügyészség, legfőbb ügyész, ügyész, legfőbb, történeti, tézisünk, vélem"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_27",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","írország, cape verde, cape, verde, rendben vannak, shall, miniszterelnök, akarnak akik, rendben, miniszterelnök úrnak"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_28",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","szlovén, szlovénia, muravidéki, tegyék naggyá, horvátországnak, horvátországi, szlavónia, bosznia, megtartották, horvátországban"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_29",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","vidék, 2023, széchenyi, nagyvállalkozások, mezőgazdaság, magyar mezőgazdaság, milliárd, kártya, széchenyi kártya, milliárd forintot"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_30",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","szlovákia, robert, szlovák, fico, fico miniszterelnök, kedves robert, miniszterelnök úrnak, két ország, miniszterelnök, robert fico"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_31",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","ensz, megbetegedések, védelemre, ugye, érdekével, osztrák, migráció, kell törődni, ön, ellentétes"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_32",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","lezsák, keresztény, keresztények, lezsák sándor, kitüntetést, üldözött, világnak meg, lengyel, lengyel magyar, juttatjuk el"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_33",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","három napban, katasztrófavédelmi, menekültek, mostaninál nagyobb, katasztrófavédelmi szakemberek, emberrel védjük, rendőrök katasztrófavédelmi, minden bajbajutottnak, bajbajutottnak segítséget, bajbajutottnak"
"modi_speeches.rds_topic_1","orban_speeches.rds_topic_34",NA,"ki baat, baat, mann ki, mann, ki, countrymen, dear countrymen, dear, ji, many","oroszország, szellemi, putyin, orosz, neveléséről, szivárványos, szexuális, oroszországot, porosenko, laschet"
